sample_role,material_id,formula,chemical_system,native_mp_ehull,native_alex_ehull,native_mp_stable,native_alex_stable,native_discordant,mp_common_composition_ehull,alex_common_composition_ehull,mp_common_composition_stable,alex_common_composition_stable,common_formula_count,mp_competitor_formula_count,alex_competitor_formula_count,mechanism_class,claim_scope
concordant_control_sample,mp-1023943,TeWSe,Se-Te-W,0.043631415833328,0.0436286866666657,False,False,False,,,,,5,5,14,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-380,ZnSe,Se-Zn,0.004020032499999,0.0052020950000004,False,False,False,,,,,3,3,5,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1079460,Ti3Sn,Sn-Ti,0.0,0.0,True,True,False,,,,,6,6,11,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1187560,TlSn,Sn-Tl,0.132717165000002,0.0539189058333331,False,False,False,,,,,4,4,19,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1018107,ZrTe2,Te-Zr,0.0,0.0,True,True,False,,,,,10,10,14,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1187870,YTmTl2,Tl-Tm-Y,0.003800745750019,0.0021263518750007,False,False,False,,,,,1,1,109,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-31168,Li2AlAg,Ag-Al-Li,0.0,0.0006551774999996,True,False,True,,,,,2,2,140,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-985705,CeAgAs2,Ag-As-Ce,0.0,0.0062650800000003,True,False,True,,,,,1,1,27,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1183137,Ag3Au,Ag-Au,0.0,0.0014688149999999,True,False,True,,,,,3,3,38,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1183214,Ag3Au,Ag-Au,0.000410027499999,0.0,False,True,True,,,,,3,3,38,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-16742,BaAgTeF,Ag-Ba-F-Te,0.0,0.0783701178125007,True,False,True,,,,,0,2,48,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1399321,CsAgBr3,Ag-Br-Cs,0.0,0.0043835779999996,True,False,True,,,,,3,3,53,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-998553,KAgBr3,Ag-Br-K,0.0,0.0071783299999998,True,False,True,,,,,1,1,57,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-997004,CaAgO2,Ag-Ca-O,0.0,0.0009363737500001,True,False,True,,,,,0,3,23,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-11214,CaAgSb,Ag-Ca-Sb,0.0,0.0086239772222223,True,False,True,,,,,1,1,48,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-864904,HoCdAg2,Ag-Cd-Ho,0.0,0.0010298287499992,True,False,True,,,,,1,1,115,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-861878,Cd2AgRh,Ag-Cd-Rh,0.0,0.0274936158333329,True,False,True,,,,,1,1,68,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1226771,CdAg2Sn3S8,Ag-Cd-S-Sn,0.0,0.0058303364285707,True,False,True,,,,,2,2,150,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1215496,ZnCdAg2,Ag-Cd-Zn,0.0,0.0118776316477271,True,False,True,,,,,1,1,152,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-12063,Ce(AgGe)2,Ag-Ce-Ge,0.160307784444444,0.0,False,True,True,,,,,4,4,39,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1111634,Rb2InAgCl6,Ag-Cl-In-Rb,0.0,0.0001599497499995,True,False,True,,,,,0,1,70,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1111986,K2LuAgCl6,Ag-Cl-K-Lu,0.0,0.0301563373333344,True,False,True,,,,,0,1,27,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1111629,Rb2TlAgCl6,Ag-Cl-Rb-Tl,0.0,0.0092364749999998,True,False,True,,,,,0,1,52,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-561902,CsAg3S2,Ag-Cs-S,0.0,0.0743591866666664,True,False,True,,,,,2,2,38,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1217098,Ti4CuAg,Ag-Cu-Ti,0.0,0.000800635,True,False,True,,,,,1,1,41,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1105006,Dy3Ga8Ag3,Ag-Dy-Ga,0.017302873214288,0.0,False,True,True,,,,,3,3,103,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1213175,Er7(AgTe)2,Ag-Er-Te,0.0,0.0091448752272729,True,False,True,,,,,2,2,57,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1185198,LaEuAg2,Ag-Eu-La,0.0,0.0131770012499998,True,False,True,,,,,1,1,36,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-7592,AgF,Ag-F,0.0,0.0002479608333336,True,False,True,,,,,0,8,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-690687,Ag2H2IOF,Ag-F-H-I-O,0.0,0.0398784472619055,True,False,True,,,,,0,2,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-28550,Hf2Ag3F14,Ag-F-Hf,0.02792317609648,0.0,False,True,True,,,,,0,1,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-997394,NbAgF6,Ag-F-Nb,0.0,0.0135761412499997,True,False,True,,,,,0,1,2,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1110603,Rb2AgPdF6,Ag-F-Pd-Rb,0.0,0.0007411520000069,True,False,True,,,,,0,1,48,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1110598,Rb2TlAgF6,Ag-F-Rb-Tl,0.0,0.0084405494999995,True,False,True,,,,,0,1,52,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-977584,Zr2ZnAg2F14,Ag-F-Zn-Zr,0.005978359078918,0.0,False,True,True,,,,,0,1,88,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1219151,Sm4Ga7Ag5,Ag-Ga-Sm,0.027038755792407,0.0,False,True,True,,,,,3,3,118,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1223893,InAgGeSe4,Ag-Ge-In-Se,0.0,0.0130227949107153,True,False,True,,,,,3,3,100,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865630,Yb2AgGe,Ag-Ge-Yb,0.067651486041665,0.0,False,True,True,,,,,2,2,34,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1184631,Ho2AgRu,Ag-Ho-Ru,0.0,0.061666920000003,True,False,True,,,,,1,1,31,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-580941,AgI,Ag-I,0.0,0.0175226749999994,True,False,True,,,,,2,2,7,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-16236,KAgSe,Ag-K-Se,0.0,0.0433009058333295,True,False,True,,,,,3,3,54,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-753260,LaAgO2,Ag-La-O,0.0,0.0002848437500002,True,False,True,,,,,0,4,25,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1185050,La2TlAg,Ag-La-Tl,0.0,0.0057794023437498,True,False,True,,,,,2,2,82,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-867817,LaTlAg2,Ag-La-Tl,0.0,0.0312864952573543,True,False,True,,,,,2,2,82,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1210646,MnSi(AgSe2)2,Ag-Mn-Se-Si,0.0,0.0341793583333336,True,False,True,,,,,1,1,59,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1215591,YbAg(MoO4)2,Ag-Mo-O-Yb,0.0,0.072240091874999,True,False,True,,,,,0,1,14,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1220696,Nb2AgS4,Ag-Nb-S,0.0,0.0115169821428722,True,False,True,,,,,3,3,38,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-559736,VAgO3,Ag-O-V,0.0,0.017595233000013,True,False,True,,,,,0,12,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-30908,Ag3PSe4,Ag-P-Se,0.00609484575893,0.0,False,True,True,,,,,3,3,39,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1215836,Yb2AgPd,Ag-Pd-Yb,0.008659579999999,0.0,False,True,True,,,,,2,2,57,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-31203,Pr(SiAg)2,Ag-Pr-Si,0.002789522666665,0.0,False,True,True,,,,,3,3,42,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-978085,Pr2TlAg,Ag-Pr-Tl,0.0,0.0112678600000002,True,False,True,,,,,2,2,82,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865947,YbPrAg2,Ag-Pr-Yb,0.020584299999999,0.0,False,True,True,,,,,1,1,33,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865660,Yb2AgPt,Ag-Pt-Yb,0.000866716875002,0.0,False,True,True,,,,,1,1,62,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865282,Tm2AgRu,Ag-Ru-Tm,0.0,0.0667012425000024,True,False,True,,,,,1,1,28,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-2025704,Ag2S,Ag-S,0.013338436666664,0.0,False,True,True,,,,,2,3,11,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-972528,SmYAg2,Ag-Sm-Y,0.003684885000001,0.0,False,True,True,,,,,1,1,75,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-611,Ag3Sn,Ag-Sn,0.01317748125,0.0,False,True,True,,,,,2,2,20,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1217670,Tb2ZnAg,Ag-Tb-Zn,0.0,0.0007815341666668,True,False,True,,,,,1,1,110,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-571608,Yb3Ag2,Ag-Yb,0.045435116,0.0,False,True,True,,,,,6,6,12,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1228891,AlGaAs2,Al-As-Ga,0.0,0.0052791025000011,True,False,True,,,,,1,1,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1102423,CeAlAu,Al-Au-Ce,0.0,0.0090965991666669,True,False,True,,,,,4,4,75,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-31059,Ba(AlGe)2,Al-Ba-Ge,0.005721685,0.0,False,True,True,,,,,6,6,58,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1207596,Yb(AlC)3,Al-C-Yb,0.0,0.0967237140178554,True,False,True,,,,,2,2,22,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-13504,CeAl4Co,Al-Ce-Co,0.0,0.0038251149999997,True,False,True,,,,,8,8,67,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1226887,CeAlCu4,Al-Ce-Cu,0.001234513166666,0.0,False,True,True,,,,,5,5,69,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1227010,Ce2AlGaNi2,Al-Ce-Ga-Ni,0.0,0.003232121111111,True,False,True,,,,,1,1,202,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-862691,Al2FeCo,Al-Co-Fe,0.0,0.0033658325000001,True,False,True,,,,,2,2,82,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1222339,Lu2AlCo3,Al-Co-Lu,0.0,0.0320739129166653,True,False,True,,,,,3,3,54,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-10010,Al(CoSi)2,Al-Co-Si,0.015228510000012,0.0,False,True,True,,,,,5,5,45,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-862781,AlCrRu2,Al-Cr-Ru,0.0,0.0020536925000005,True,False,True,,,,,1,1,42,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-7121,Dy(AlSi)2,Al-Dy-Si,0.0,0.0246423789999994,True,False,True,,,,,4,4,44,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-15549,K2LiAlF6,Al-F-K-Li,0.000116338833333,0.0,False,True,True,,,,,0,1,43,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-867878,AlFe2Si,Al-Fe-Si,0.0,0.0044608824999983,True,False,True,,,,,8,8,59,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1216694,TmAlFe,Al-Fe-Tm,0.0,0.0064524335714288,True,False,True,,,,,6,6,77,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1224663,GdAlGa,Al-Ga-Gd,0.024128855833334,0.0,False,True,True,,,,,1,1,40,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1228807,AlV6Ga,Al-Ga-V,0.0,0.0096953524999996,True,False,True,,,,,1,1,81,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-8651,Gd(AlSi)2,Al-Gd-Si,0.0,0.0006507859999977,True,False,True,,,,,2,2,17,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1079988,La2Al2Ge,Al-Ge-La,0.0,0.0028574404999943,True,False,True,,,,,7,7,57,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1228880,AlNi4Ge,Al-Ge-Ni,2.2983055561809355e-05,0.0,False,True,True,,,,,5,5,51,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1219929,Pr2Al3Ge,Al-Ge-Pr,0.0,0.0058748791666669,True,False,True,,,,,6,6,55,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1228829,AlV6Ge,Al-Ge-V,0.0,0.0028155393750015,True,False,True,,,,,2,2,38,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-5330,LaAlSi2,Al-La-Si,0.0,0.0063228275,True,False,True,,,,,4,4,53,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1223225,La2Al3Sn,Al-La-Sn,0.0,0.0140640233333364,True,False,True,,,,,1,1,58,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1067,LiAl,Al-Li,0.0,0.00254363125,True,False,True,,,,,8,8,28,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-864989,Mn2AlRe,Al-Mn-Re,0.0,0.020858055288464,True,False,True,,,,,1,1,50,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1183155,Al2NiOs,Al-Ni-Os,0.0,0.03829554,True,False,True,,,,,1,1,46,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-604516,Y2AlNi2,Al-Ni-Y,0.002298067499997,0.0,False,True,True,,,,,11,11,88,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1209303,RbAl(SO4)2,Al-O-Rb-S,0.0,0.0326854691666662,True,False,True,,,,,0,2,23,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-676861,AlSbO4,Al-O-Sb,0.0,0.0060316458333344,True,False,True,,,,,0,4,3,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1228909,Al3SiPd4,Al-Pd-Si,0.005202613020832,0.0,False,True,True,,,,,3,3,44,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-10436,Tb(AlSi)2,Al-Si-Tb,0.0,0.0199206059999994,True,False,True,,,,,4,4,51,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1227997,AlSi3W2,Al-Si-W,0.0,0.0010496302083309,True,False,True,,,,,1,1,32,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-865560,Y2AlZn,Al-Y-Zn,0.004866133749999,0.0,False,True,True,,,,,2,2,94,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-158,As,As,0.0,0.0230069049999999,True,False,True,0.0,0.02300690499999991,True,False,1,1,1,energy_or_correction_driven_common_composition,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1112134,Cs2RbAsBr6,As-Br-Cs-Rb,0.0,0.0348640470000001,True,False,True,,,,,2,2,107,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1112112,Cs2TlAsBr6,As-Br-Cs-Tl,0.0,0.0072008489999997,True,False,True,,,,,1,1,101,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-568182,Ce(CoAs)2,As-Ce-Co,0.0,0.0315667819999996,True,False,True,,,,,1,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-5908,CeAsS,As-Ce-S,0.024709728333331,0.0,False,True,True,,,,,2,2,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-23280,AsCl3,As-Cl,0.0,0.0030574062499999,True,False,True,,,,,0,2,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-542132,YbCuAs2,As-Cu-Yb,0.0,0.0613583324999975,True,False,True,,,,,1,1,37,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1113748,Rb2LiAsF6,As-F-Li-Rb,0.0,0.0396380785000012,True,False,True,,,,,0,1,27,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1183269,AsN(OF3)2,As-F-N-O,0.011263508,0.0,False,True,True,,,,,0,1,1,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1113850,Rb3AsF6,As-F-Rb,0.0,0.0358459380000013,True,False,True,,,,,0,2,10,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1220955,NaSr2(FeAs)6,As-Fe-Na-Sr,0.0003124995,0.0,False,True,True,,,,,2,2,78,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1219521,SbAsIr,As-Ir-Sb,0.068268595416675,0.0,False,True,True,,,,,1,1,15,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1013555,Sr3AsN,As-N-Sr,0.0,0.0303672979999998,True,False,True,,,,,0,1,11,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-19814,NiAs2,As-Ni,0.0,0.0022141550000007,True,False,True,,,,,5,5,17,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-1209365,PrNiAs,As-Ni-Pr,0.0,0.0085938099999998,True,False,True,,,,,4,4,52,common_hull_unavailable,common_composition_hull_proxy_subset
discordant_mechanism_sample,mp-505540,TiAsRh,As-Rh-Ti,0.0,0.004993022499999,True,False,True,,,,,1,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
